AC,priority,label-val,between_connectivity,cluster
15664,False,0,0,1.0
5332,False,0,0,1.0
17150,False,0,0,1.0
19045,False,0,0,1.0
30640,False,0,0,1.0
11456,False,0,0,1.0
34472,False,0,0,1.0
26659,False,0,0,1.0
36331,False,0,0,1.0
15787,False,0,0,1.0
30637,False,0,0,1.0
5345,False,0,0,1.0
17127,False,0,0,1.0
26723,False,0,0,1.0
19148,False,0,0,1.0
26754,False,0,0,1.0
30090,False,0,0,1.0
34336,False,0,0,1.0
17780,False,0,0,0.0
17614,False,0,0,1.0
15120,False,0,0,1.0
11286,False,0,0,1.0
17663,False,0,0,1.0
5401,False,0,0,1.0
19776,False,0,0,1.0
28008,False,0,0,1.0
11365,False,0,0,1.0
5595,False,0,0,1.0
34341,False,0,0,1.0
30009,False,0,0,1.0
17719,False,0,0,1.0
19798,False,0,0,1.0
5921,False,0,0,1.0
51107,False,0,0,1.0
5498,False,0,0,1.0
28105,False,0,0,1.0
11268,False,0,0,1.0
26010,False,0,0,1.0
5956,False,0,0,1.0
7238,False,0,0,1.0
28091,False,0,0,1.0
4287,False,0,0,1.0
6427,False,0,0,1.0
4313,False,0,0,1.0
18064,False,0,0,1.0
18013,False,0,0,1.0
4364,False,0,0,1.0
18187,False,0,0,1.0
50781,False,0,0,1.0
27696,False,0,0,1.0
18169,False,0,0,1.0
27702,False,0,0,1.0
6970,False,0,0,1.0
25041,False,0,0,1.0
6907,False,0,0,1.0
27775,False,0,0,1.0
6893,False,0,0,1.0
4269,False,0,0,1.0
30534,False,0,0,1.0
34692,False,0,0,1.0
34706,False,0,0,1.0
26894,False,0,0,1.0
36045,False,0,0,1.0
26977,False,0,0,1.0
17253,False,0,0,1.0
5031,False,0,0,1.0
15567,False,0,0,1.0
30543,False,0,0,1.0
51860,False,0,0,1.0
19346,False,0,0,2.0
15847,False,0,0,1.0
26999,False,0,0,1.0
15589,False,0,0,1.0
30439,False,0,0,1.0
20126,False,0,0,1.0
30814,False,0,0,1.0
15830,False,0,0,1.0
16541,False,0,0,1.0
25951,False,0,0,1.0
50328,False,0,0,1.0
6183,False,0,0,1.0
10047,False,0,0,1.0
18879,False,0,0,1.0
10030,False,0,0,1.0
18423,False,0,0,1.0
6060,False,0,0,1.0
16536,False,0,0,1.0
25406,False,0,0,1.0
27332,False,0,0,0.0
16816,False,0,0,1.0
25592,False,0,0,1.0
18559,False,0,0,1.0
16982,False,0,0,1.0
27345,False,0,0,1.0
26527,False,0,0,1.0
34698,False,0,0,1.0
15940,False,0,0,1.0
51447,False,0,0,0.0
26870,False,0,0,1.0
17354,False,0,0,0.0
30444,False,0,0,1.0
19241,False,0,0,1.0
36142,False,0,0,1.0
26993,False,0,0,1.0
30869,False,0,0,1.0
19236,False,0,0,1.0
30433,False,0,0,1.0
26807,False,0,0,0.0
17323,False,0,0,1.0
5141,False,0,0,1.0
27242,False,0,0,1.0
16966,False,0,0,1.0
25576,False,0,0,1.0
50355,False,0,0,1.0
18429,False,0,0,1.0
18990,False,0,0,1.0
4729,False,0,0,1.0
25495,False,0,0,0.0
16885,False,0,0,1.0
6189,False,0,0,1.0
18804,False,0,0,1.0
25501,False,0,0,1.0
27235,False,0,0,1.0
16911,False,0,0,1.0
25821,False,0,0,1.0
6167,False,0,0,1.0
10137,False,0,0,1.0
50258,False,0,0,1.0
10140,False,0,0,1.0
18909,False,0,0,1.0
27338,False,0,0,1.0
16446,False,0,0,1.0
25856,False,0,0,1.0
6110,False,0,0,1.0
16988,False,0,0,1.0
18553,False,0,0,1.0
30179,False,0,0,1.0
28002,False,0,0,1.0
5826,False,0,0,1.0
11318,False,0,0,1.0
28075,False,0,0,1.0
51077,False,0,0,1.0
5492,False,0,0,1.0
34246,False,0,0,1.0
5506,False,0,0,1.0
19671,False,0,0,1.0
30074,False,0,0,1.0
30003,False,0,0,1.0
19606,False,0,0,1.0
17713,False,0,0,1.0
5571,False,0,0,1.0
7245,False,0,0,1.0
34231,False,0,0,1.0
19792,False,0,0,1.0
1743,False,0,0,1.0
17687,False,0,0,1.0
11215,False,0,0,1.0
18019,False,0,0,1.0
6800,False,0,0,1.0
27672,False,0,0,1.0
16098,False,0,0,1.0
50712,False,0,0,1.0
27605,False,0,0,1.0
6877,False,0,0,1.0
50686,False,0,0,1.0
27791,False,0,0,1.0
18080,False,0,0,1.0
16195,False,0,0,1.0
6899,False,0,0,1.0
18114,False,0,0,1.0
16001,False,0,0,1.0
4263,False,0,0,1.0
6520,False,0,0,1.0
4214,False,0,0,1.0
4380,False,0,0,1.0
27708,False,0,0,1.0
30749,False,0,0,1.0
26727,False,0,0,1.0
26750,False,0,0,1.0
34498,False,0,0,1.0
11452,False,0,0,1.0
36342,False,0,0,1.0
15660,False,0,0,1.0
17154,False,0,0,2.0
19041,False,0,0,1.0
30633,False,0,0,1.0
19036,False,0,0,0.0
5341,False,0,0,1.0
15617,False,0,0,1.0
36335,False,0,0,1.0
11425,False,0,0,1.0
15783,False,0,0,1.0
25776,False,0,0,1.0
27042,False,0,0,1.0
50122,False,0,0,1.0
4973,False,0,0,1.0
27035,False,0,0,1.0
25701,False,0,0,1.0
4809,False,0,0,1.0
10337,False,0,0,1.0
4453,False,0,0,1.0
6367,False,0,0,1.0
6310,False,0,0,1.0
4424,False,0,0,1.0
16646,False,0,0,1.0
18753,False,0,0,1.0
25798,False,0,0,1.0
6284,False,0,0,1.0
27138,False,0,0,1.0
19926,False,0,0,1.0
51200,False,0,0,1.0
17833,False,0,0,1.0
26317,False,0,0,1.0
30379,False,0,0,1.0
17844,False,0,0,1.0
51277,False,0,0,1.0
19951,False,0,0,1.0
11118,False,0,0,1.0
51299,False,0,0,1.0
5706,False,0,0,1.0
7032,False,0,0,1.0
15250,False,0,0,1.0
30274,False,0,0,1.0
5692,False,0,0,1.0
11062,False,0,0,1.0
34046,False,0,0,1.0
34031,False,0,0,1.0
30397,False,0,0,1.0
17487,False,0,0,1.0
19406,False,0,0,0.0
11181,False,0,0,1.0
5771,False,0,0,1.0
17513,False,0,0,1.0
27472,False,0,0,1.0
25346,False,0,0,1.0
50565,False,0,0,1.0
16298,False,0,0,1.0
18219,False,0,0,1.0
27591,False,0,0,1.0
50512,False,0,0,1.0
27405,False,0,0,1.0
18314,False,0,0,1.0
4063,False,0,0,1.0
16201,False,0,0,1.0
27925,False,0,0,1.0
18280,False,0,0,1.0
12033,False,0,0,1.0
16395,False,0,0,1.0
27508,False,0,0,1.0
16276,False,0,0,1.0
27952,False,0,0,1.0
50845,False,0,0,1.0
18363,False,0,0,1.0
11086,False,0,0,1.0
7142,False,0,0,0.0
15320,False,0,0,1.0
17414,False,0,0,1.0
19495,False,0,0,1.0
30290,False,0,0,1.0
11112,False,0,0,1.0
34141,False,0,0,1.0
5601,False,0,0,1.0
7135,False,0,0,1.0
15357,False,0,0,1.0
30373,False,0,0,1.0
19576,False,0,0,1.0
17943,False,0,0,1.0
19598,False,0,0,1.0
51370,False,0,0,1.0
30209,False,0,0,1.0
17519,False,0,0,1.0
19821,False,0,0,1.0
5698,False,0,0,1.0
51307,False,0,0,1.0
17934,False,0,0,1.0
4113,False,0,0,1.0
16371,False,0,0,1.0
50942,False,0,0,1.0
4087,False,0,0,1.0
50518,False,0,0,1.0
18387,False,0,0,1.0
27478,False,0,0,1.0
16306,False,0,0,1.0
27502,False,0,0,1.0
18369,False,0,0,1.0
27496,False,0,0,1.0
50838,False,0,0,1.0
4069,False,0,0,1.0
27575,False,0,0,1.0
25241,False,0,0,1.0
12039,False,0,0,1.0
15684,False,0,0,1.0
34492,False,0,0,1.0
30734,False,0,0,1.0
17024,False,0,0,1.0
15710,False,0,0,1.0
15767,False,0,0,1.0
5231,False,0,0,1.0
19146,False,0,0,1.0
11555,False,0,0,1.0
30639,False,0,0,1.0
26657,False,0,0,1.0
15789,False,0,0,1.0
11458,False,0,0,1.0
26620,False,0,0,1.0
7408,False,0,0,1.0
10247,False,0,0,1.0
6383,False,0,0,0.0
50128,False,0,0,1.0
16741,False,0,0,1.0
18654,False,0,0,1.0
18623,False,0,0,1.0
4554,False,0,0,1.0
16736,False,0,0,1.0
6260,False,0,0,1.0
18759,False,0,0,1.0
25792,False,0,0,1.0
50025,False,0,0,1.0
4874,False,0,0,1.0
25606,False,0,0,1.0
4803,False,0,0,1.0
27145,False,0,0,1.0
18110,False,0,0,1.0
16005,False,0,0,1.0
4267,False,0,0,1.0
6553,False,0,0,1.0
6909,False,0,0,1.0
16191,False,0,0,1.0
4384,False,0,0,1.0
25038,False,0,0,1.0
16072,False,0,0,1.0
18167,False,0,0,1.0
27698,False,0,0,1.0
25142,False,0,0,1.0
6804,False,0,0,1.0
18189,False,0,0,1.0
50761,False,0,0,1.0
6990,False,0,0,1.0
16108,False,0,0,1.0
50682,False,0,0,1.0
6429,False,0,0,1.0
27795,False,0,0,1.0
4289,False,0,0,1.0
25135,False,0,0,1.0
6873,False,0,0,1.0
7236,False,0,0,1.0
17760,False,0,0,1.0
30070,False,0,0,1.0
51109,False,0,0,1.0
5958,False,0,0,1.0
26069,False,0,0,1.0
30193,False,0,0,1.0
34235,False,0,0,1.0
19796,False,0,0,1.0
17683,False,0,0,1.0
30007,False,0,0,1.0
17717,False,0,0,1.0
15023,False,0,0,1.0
7241,False,0,0,1.0
51004,False,0,0,1.0
28006,False,0,0,1.0
19778,False,0,0,1.0
11288,False,0,0,1.0
34338,False,0,0,1.0
5822,False,0,0,1.0
28071,False,0,0,1.0
51073,False,0,0,1.0
10133,False,0,0,1.0
18520,False,0,0,1.0
25825,False,0,0,1.0
6163,False,0,0,1.0
16442,False,0,0,1.0
4620,False,0,0,0.0
25852,False,0,0,0.0
6114,False,0,0,1.0
18899,False,0,0,1.0
10144,False,0,0,1.0
6080,False,0,0,1.0
16818,False,0,0,1.0
16538,False,0,0,1.0
27246,False,0,0,1.0
25572,False,0,0,1.0
10049,False,0,0,1.0
18800,False,0,0,1.0
50326,False,0,0,1.0
27231,False,0,0,1.0
18994,False,0,0,1.0
6019,False,0,0,1.0
25491,False,0,0,1.0
16881,False,0,0,1.0
17350,False,0,0,1.0
5132,False,0,0,1.0
19245,False,0,0,1.0
19232,False,0,0,1.0
30437,False,0,0,1.0
17327,False,0,0,1.0
26803,False,0,0,1.0
5145,False,0,0,1.0
15849,False,0,0,1.0
34605,False,0,0,1.0
15587,False,0,0,1.0
26997,False,0,0,1.0
15569,False,0,0,1.0
26979,False,0,0,1.0
19348,False,0,0,2.0
30917,False,0,0,1.0
15933,False,0,0,1.0
26554,False,0,0,1.0
34708,False,0,0,1.0
15944,False,0,0,1.0
30960,False,0,0,1.0
5048,False,0,0,1.0
16986,False,0,0,1.0
25402,False,0,0,1.0
16812,False,0,0,1.0
27336,False,0,0,1.0
16865,False,0,0,1.0
27341,False,0,0,1.0
50256,False,0,0,1.0
10139,False,0,0,1.0
6187,False,0,0,1.0
10043,False,0,0,1.0
16545,False,0,0,1.0
4727,False,0,0,1.0
25955,False,0,0,1.0
6013,False,0,0,1.0
16532,False,0,0,1.0
10034,False,0,0,1.0
19238,False,0,0,0.0
26809,False,0,0,1.0
15419,False,0,0,1.0
15843,False,0,0,1.0
30867,False,0,0,1.0
30810,False,0,0,1.0
51533,False,0,0,1.0
15834,False,0,0,1.0
34678,False,0,0,1.0
34702,False,0,0,1.0
19335,False,0,0,1.0
51813,False,0,0,1.0
34696,False,0,0,1.0
15514,False,0,0,1.0
26904,False,0,0,1.0
5042,False,0,0,1.0
17257,False,0,0,1.0
30889,False,0,0,1.0
26973,False,0,0,1.0
15563,False,0,0,1.0
19342,False,0,0,1.0
26529,False,0,0,1.0
15939,False,0,0,1.0
27706,False,0,0,1.0
25032,False,0,0,1.0
6974,False,0,0,1.0
16078,False,0,0,0.0
6559,False,0,0,1.0
6903,False,0,0,1.0
27771,False,0,0,1.0
16175,False,0,0,1.0
50688,False,0,0,1.0
4317,False,0,0,1.0
18060,False,0,0,1.0
4283,False,0,0,1.0
6879,False,0,0,1.0
25148,False,0,0,1.0
18183,False,0,0,1.0
16096,False,0,0,1.0
18017,False,0,0,1.0
16102,False,0,0,1.0
4360,False,0,0,1.0
6454,False,0,0,1.0
30199,False,0,0,1.0
26063,False,0,0,1.0
5925,False,0,0,1.0
17689,False,0,0,1.0
19608,False,0,0,1.0
51097,False,0,0,1.0
5508,False,0,0,1.0
28095,False,0,0,1.0
28101,False,0,0,1.0
5952,False,0,0,1.0
34248,False,0,0,1.0
30100,False,0,0,1.0
17610,False,0,0,1.0
5472,False,0,0,1.0
11282,False,0,0,1.0
5828,False,0,0,1.0
17784,False,0,0,1.0
11361,False,0,0,1.0
5591,False,0,0,1.0
36471,False,0,0,1.0
34345,False,0,0,1.0
17667,False,0,0,1.0
30177,False,0,0,1.0
25303,False,0,0,1.0
16349,False,0,0,1.0
50557,False,0,0,1.0
27440,False,0,0,1.0
50899,False,0,0,1.0
18351,False,0,0,1.0
6712,False,0,0,1.0
16244,False,0,0,1.0
27883,False,0,0,1.0
50994,False,0,0,1.0
27917,False,0,0,1.0
16233,False,0,0,1.0
4051,False,0,0,1.0
18326,False,0,0,1.0
19963,False,0,0,1.0
19539,False,0,0,1.0
17995,False,0,0,1.0
19880,False,0,0,1.0
34179,False,0,0,1.0
51232,False,0,0,1.0
7099,False,0,0,1.0
19914,False,0,0,1.0
17521,False,0,0,1.0
5743,False,0,0,1.0
15215,False,0,0,1.0
30231,False,0,0,1.0
15381,False,0,0,1.0
11027,False,0,0,1.0
34074,False,0,0,1.0
11050,False,0,0,1.0
19819,False,0,0,1.0
7194,False,0,0,1.0
19443,False,0,0,1.0
17898,False,0,0,1.0
30246,False,0,0,1.0
7000,False,0,0,1.0
17556,False,0,0,1.0
27193,False,0,0,1.0
16779,False,0,0,1.0
50084,False,0,0,1.0
27007,False,0,0,1.0
4941,False,0,0,1.0
50167,False,0,0,1.0
10208,False,0,0,1.0
27070,False,0,0,1.0
4936,False,0,0,1.0
25744,False,0,0,1.0
6258,False,0,0,1.0
18761,False,0,0,1.0
50189,False,0,0,1.0
6322,False,0,0,1.0
10291,False,0,0,1.0
6355,False,0,0,1.0
16603,False,0,0,1.0
18716,False,0,0,1.0
25649,False,0,0,1.0
18682,False,0,0,1.0
15728,False,0,0,1.0
19109,False,0,0,1.0
26762,False,0,0,1.0
34549,False,0,0,1.0
26681,False,0,0,0.0
5209,False,0,0,1.0
11417,False,0,0,1.0
17085,False,0,0,1.0
34433,False,0,0,1.0
15625,False,0,0,1.0
11583,False,0,0,1.0
17111,False,0,0,1.0
5373,False,0,0,1.0
19004,False,0,0,1.0
36293,False,0,0,1.0
30601,False,0,0,1.0
30676,False,0,0,1.0
17166,False,0,0,1.0
5304,False,0,0,1.0
15652,False,0,0,1.0
7430,False,0,0,1.0
26618,False,0,0,1.0
11460,False,0,0,1.0
2060,False,0,0,1.0
16690,False,0,0,1.0
18785,False,0,0,1.0
6252,False,0,0,1.0
4566,False,0,0,1.0
18611,False,0,0,0.0
31014,False,0,0,1.0
31063,False,0,0,1.0
27199,False,0,0,1.0
18666,False,0,0,1.0
16773,False,0,0,1.0
6225,False,0,0,1.0
10275,False,0,0,1.0
25643,False,0,0,1.0
18688,False,0,0,1.0
25634,False,0,0,1.0
50017,False,0,0,1.0
4588,False,0,0,1.0
27094,False,0,0,0.0
50183,False,0,0,1.0
5397,False,0,0,1.0
11567,False,0,0,1.0
19174,False,0,0,1.0
5203,False,0,0,1.0
15722,False,0,0,1.0
17016,False,0,0,1.0
30706,False,0,0,1.0
26768,False,0,0,1.0
34534,False,0,0,1.0
19079,False,0,0,1.0
26786,False,0,0,1.0
15658,False,0,0,1.0
51691,False,0,0,1.0
26612,False,0,0,1.0
34439,False,0,0,1.0
5379,False,0,0,1.0
36299,False,0,0,1.0
27810,False,0,0,0.0
16334,False,0,0,1.0
4156,False,0,0,1.0
50907,False,0,0,1.0
18221,False,0,0,1.0
27984,False,0,0,1.0
6781,False,0,0,1.0
18256,False,0,0,1.0
50970,False,0,0,1.0
6615,False,0,0,1.0
27867,False,0,0,1.0
4121,False,0,0,1.0
50450,False,0,0,1.0
27547,False,0,0,1.0
16239,False,0,0,1.0
25390,False,0,0,1.0
6718,False,0,0,1.0
27530,False,0,0,0.0
50427,False,0,0,1.0
19544,False,0,0,1.0
7107,False,0,0,1.0
17451,False,0,0,1.0
5633,False,0,0,1.0
34173,False,0,0,1.0
7093,False,0,0,1.0
11157,False,0,0,1.0
11120,False,0,0,1.0
34104,False,0,0,1.0
15312,False,0,0,1.0
7170,False,0,0,1.0
19533,False,0,0,1.0
17906,False,0,0,1.0
51335,False,0,0,1.0
17892,False,0,0,1.0
19449,False,0,0,1.0
15268,False,0,0,1.0
19987,False,0,0,1.0
19864,False,0,0,1.0
51342,False,0,0,1.0
17971,False,0,0,1.0
34009,False,0,0,1.0
30591,False,0,0,1.0
5177,False,0,0,1.0
26831,False,0,0,1.0
17315,False,0,0,1.0
15421,False,0,0,1.0
36097,False,0,0,1.0
19200,False,0,0,1.0
15998,False,0,0,1.0
26588,False,0,0,1.0
15456,False,0,0,1.0
5100,False,0,0,1.0
26846,False,0,0,1.0
17362,False,0,0,1.0
34640,False,0,0,1.0
5094,False,0,0,1.0
30828,False,0,0,1.0
51471,False,0,0,1.0
19299,False,0,0,1.0
15901,False,0,0,1.0
51406,False,0,0,1.0
5199,False,0,0,1.0
30925,False,0,0,1.0
15895,False,0,0,1.0
50219,False,0,0,1.0
4786,False,0,0,1.0
18565,False,0,0,1.0
6126,False,0,0,1.0
25860,False,0,0,1.0
16470,False,0,0,1.0
10095,False,0,0,1.0
25817,False,0,0,1.0
16593,False,0,0,1.0
10101,False,0,0,1.0
25983,False,0,0,1.0
18486,False,0,0,1.0
27397,False,0,0,1.0
18468,False,0,0,1.0
27203,False,0,0,1.0
16927,False,0,0,1.0
50314,False,0,0,1.0
18832,False,0,0,1.0
18845,False,0,0,1.0
25540,False,0,0,1.0
27274,False,0,0,1.0
4768,False,0,0,1.0
15011,False,0,0,1.0
5547,False,0,0,1.0
17725,False,0,0,1.0
34393,False,0,0,1.0
11223,False,0,0,1.0
34270,False,0,0,1.0
28139,False,0,0,1.0
7390,False,0,0,1.0
11254,False,0,0,1.0
30042,False,0,0,1.0
17752,False,0,0,1.0
1696,False,0,0,1.0
7204,False,0,0,1.0
15066,False,0,0,1.0
28043,False,0,0,1.0
15088,False,0,0,1.0
5810,False,0,0,1.0
17628,False,0,0,1.0
5984,False,0,0,1.0
30138,False,0,0,1.0
7309,False,0,0,1.0
5867,False,0,0,1.0
28034,False,0,0,1.0
11359,False,0,0,1.0
18155,False,0,0,1.0
4222,False,0,0,1.0
16040,False,0,0,1.0
6516,False,0,0,1.0
6482,False,0,0,1.0
4255,False,0,0,1.0
16037,False,0,0,1.0
18122,False,0,0,1.0
27633,False,0,0,1.0
18058,False,0,0,1.0
25093,False,0,0,1.0
4358,False,0,0,1.0
6836,False,0,0,1.0
25170,False,0,0,1.0
5960,False,0,0,1.0
26026,False,0,0,1.0
28133,False,0,0,1.0
30048,False,0,0,1.0
7279,False,0,0,1.0
34399,False,0,0,1.0
51146,False,0,0,0.0
11229,False,0,0,1.0
5917,False,0,0,1.0
19740,False,0,0,1.0
7303,False,0,0,1.0
15161,False,0,0,1.0
11353,False,0,0,1.0
7297,False,0,0,1.0
11324,False,0,0,1.0
15082,False,0,0,1.0
1672,False,0,0,1.0
34300,False,0,0,1.0
15116,False,0,0,1.0
17622,False,0,0,1.0
19737,False,0,0,1.0
34294,False,0,0,1.0
27743,False,0,0,1.0
25077,False,0,0,1.0
25194,False,0,0,1.0
4228,False,0,0,1.0
6946,False,0,0,1.0
27734,False,0,0,1.0
6466,False,0,0,0.0
4352,False,0,0,1.0
16130,False,0,0,1.0
18025,False,0,0,1.0
6585,False,0,0,1.0
16147,False,0,0,1.0
26582,False,0,0,1.0
30478,False,0,0,1.0
51495,False,0,0,1.0
17368,False,0,0,1.0
15806,False,0,0,1.0
51576,False,0,0,1.0
30855,False,0,0,1.0
15871,False,0,0,1.0
34747,False,0,0,1.0
19370,False,0,0,1.0
30575,False,0,0,1.0
15551,False,0,0,1.0
51598,False,0,0,1.0
17265,False,0,0,1.0
5070,False,0,0,1.0
26936,False,0,0,1.0
17212,False,0,0,1.0
51821,False,0,0,0.0
30502,False,0,0,1.0
19307,False,0,0,1.0
17386,False,0,0,1.0
30958,False,0,0,1.0
34730,False,0,0,1.0
19293,False,0,0,1.0
18518,False,0,0,1.0
18942,False,0,0,1.0
25989,False,0,0,1.0
50264,False,0,0,1.0
16599,False,0,0,1.0
25447,False,0,0,1.0
27373,False,0,0,1.0
27304,False,0,0,1.0
25430,False,0,0,1.0
50213,False,0,0,1.0
18935,False,0,0,1.0
27290,False,0,0,1.0
50387,False,0,0,1.0
50369,False,0,0,1.0
10006,False,0,0,1.0
18581,False,0,0,1.0
16500,False,0,0,1.0
18415,False,0,0,1.0
18462,False,0,0,0.0
6021,False,0,0,1.0
25967,False,0,0,1.0
16577,False,0,0,1.0
27209,False,0,0,1.0
10071,False,0,0,1.0
4681,False,0,0,1.0
5358,False,0,0,1.0
26644,False,0,0,1.0
51724,False,0,0,1.0
15679,False,0,0,1.0
34515,False,0,0,1.0
36221,False,0,0,1.0
11531,False,0,0,1.0
30727,False,0,0,1.0
34481,False,0,0,1.0
19122,False,0,0,1.0
15703,False,0,0,1.0
15774,False,0,0,1.0
5222,False,0,0,1.0
19155,False,0,0,1.0
30750,False,0,0,1.0
11546,False,0,0,1.0
6309,False,0,0,1.0
27121,False,0,0,1.0
4867,False,0,0,1.0
25662,False,0,0,1.0
4810,False,0,0,1.0
4984,False,0,0,1.0
16628,False,0,0,1.0
6390,False,0,0,1.0
10254,False,0,0,1.0
25718,False,0,0,1.0
18647,False,0,0,1.0
4889,False,0,0,1.0
18630,False,0,0,1.0
17950,False,0,0,1.0
51363,False,0,0,1.0
19845,False,0,0,1.0
5768,False,0,0,1.0
11198,False,0,0,1.0
15249,False,0,0,1.0
51280,False,0,0,1.0
19832,False,0,0,1.0
51314,False,0,0,1.0
17927,False,0,0,1.0
19512,False,0,0,1.0
30317,False,0,0,1.0
15333,False,0,0,1.0
7151,False,0,0,1.0
11095,False,0,0,1.0
17407,False,0,0,1.0
5665,False,0,0,1.0
19948,False,0,0,1.0
11101,False,0,0,1.0
17593,False,0,0,1.0
5786,False,0,0,1.0
15344,False,0,0,1.0
7126,False,0,0,1.0
19565,False,0,0,1.0
4199,False,0,0,1.0
25225,False,0,0,1.0
27511,False,0,0,1.0
6739,False,0,0,1.0
50592,False,0,0,1.0
27485,False,0,0,1.0
16218,False,0,0,1.0
27566,False,0,0,1.0
18299,False,0,0,1.0
50471,False,0,0,1.0
16362,False,0,0,1.0
4100,False,0,0,1.0
27588,False,0,0,1.0
18277,False,0,0,1.0
4094,False,0,0,1.0
25328,False,0,0,1.0
18394,False,0,0,1.0
18200,False,0,0,1.0
6643,False,0,0,1.0
16315,False,0,0,1.0
27831,False,0,0,1.0
4177,False,0,0,1.0
17577,False,0,0,1.0
15243,False,0,0,1.0
7021,False,0,0,1.0
19462,False,0,0,1.0
19838,False,0,0,1.0
34055,False,0,0,1.0
34022,False,0,0,1.0
17494,False,0,0,1.0
51369,False,0,0,1.0
19415,False,0,0,1.0
30210,False,0,0,1.0
15234,False,0,0,1.0
11192,False,0,0,1.0
7056,False,0,0,1.0
5762,False,0,0,1.0
17820,False,0,0,1.0
5618,False,0,0,1.0
15339,False,0,0,1.0
30289,False,0,0,1.0
17857,False,0,0,1.0
17599,False,0,0,1.0
19942,False,0,0,1.0
18307,False,0,0,1.0
50821,False,0,0,1.0
6744,False,0,0,1.0
27936,False,0,0,1.0
4070,False,0,0,1.0
18293,False,0,0,1.0
16386,False,0,0,1.0
12020,False,0,0,1.0
4193,False,0,0,1.0
16265,False,0,0,1.0
6733,False,0,0,1.0
18370,False,0,0,1.0
27461,False,0,0,1.0
25355,False,0,0,1.0
50576,False,0,0,1.0
6649,False,0,0,1.0
16368,False,0,0,1.0
27582,False,0,0,1.0
27416,False,0,0,1.0
11441,False,0,0,1.0
26639,False,0,0,1.0
15673,False,0,0,1.0
7411,False,0,0,1.0
17147,False,0,0,1.0
19052,False,0,0,1.0
30657,False,0,0,1.0
30620,False,0,0,1.0
34586,False,0,0,1.0
17130,False,0,0,0.0
5352,False,0,0,1.0
15604,False,0,0,1.0
15790,False,0,0,1.0
11436,False,0,0,1.0
5228,False,0,0,1.0
26734,False,0,0,1.0
26743,False,0,0,1.0
51654,False,0,0,1.0
25668,False,0,0,1.0
10324,False,0,0,1.0
18737,False,0,0,0.0
16622,False,0,0,1.0
4437,False,0,0,1.0
18740,False,0,0,1.0
6297,False,0,0,1.0
4883,False,0,0,1.0
6279,False,0,0,1.0
27051,False,0,0,1.0
50146,False,0,0,1.0
50131,False,0,0,1.0
27026,False,0,0,1.0
25712,False,0,0,1.0
4304,False,0,0,1.0
16166,False,0,0,1.0
18073,False,0,0,1.0
27618,False,0,0,1.0
18190,False,0,0,1.0
16085,False,0,0,1.0
18004,False,0,0,1.0
6989,False,0,0,1.0
4373,False,0,0,1.0
16111,False,0,0,1.0
6447,False,0,0,1.0
50602,False,0,0,1.0
27715,False,0,0,1.0
6967,False,0,0,1.0
25021,False,0,0,1.0
4209,False,0,0,1.0
50796,False,0,0,1.0
27681,False,0,0,1.0
6884,False,0,0,1.0
18109,False,0,0,1.0
6910,False,0,0,1.0
27762,False,0,0,1.0
16188,False,0,0,1.0
5461,False,0,0,1.0
17603,False,0,0,1.0
11291,False,0,0,1.0
15137,False,0,0,1.0
30087,False,0,0,1.0
19682,False,0,0,1.0
11305,False,0,0,1.0
11372,False,0,0,1.0
34356,False,0,0,1.0
7322,False,0,0,1.0
17674,False,0,0,1.0
30164,False,0,0,1.0
5936,False,0,0,1.0
11208,False,0,0,1.0
51167,False,0,0,2.0
51084,False,0,0,1.0
28086,False,0,0,1.0
30069,False,0,0,1.0
51110,False,0,0,1.0
28112,False,0,0,1.0
10050,False,0,0,1.0
6194,False,0,0,1.0
18819,False,0,0,1.0
27228,False,0,0,1.0
4734,False,0,0,1.0
16556,False,0,0,1.0
6000,False,0,0,1.0
16898,False,0,0,1.0
18443,False,0,0,1.0
25488,False,0,0,1.0
18434,False,0,0,1.0
25931,False,0,0,1.0
16521,False,0,0,1.0
10027,False,0,0,1.0
25585,False,0,0,1.0
16995,False,0,0,1.0
6099,False,0,0,1.0
25411,False,0,0,1.0
16801,False,0,0,1.0
27325,False,0,0,1.0
16876,False,0,0,1.0
27352,False,0,0,1.0
25466,False,0,0,1.0
18539,False,0,0,1.0
34711,False,0,0,1.0
15493,False,0,0,1.0
30979,False,0,0,1.0
30523,False,0,0,1.0
15507,False,0,0,1.0
5051,False,0,0,1.0
17233,False,0,0,1.0
17244,False,0,0,1.0
26960,False,0,0,1.0
15570,False,0,0,1.0
51877,False,0,0,1.0
30554,False,0,0,1.0
19351,False,0,0,2.0
36052,False,0,0,1.0
51899,False,0,0,1.0
15850,False,0,0,1.0
30874,False,0,0,1.0
30997,False,0,0,1.0
16971,False,0,0,1.0
25561,False,0,0,1.0
18864,False,0,0,1.0
18813,False,0,0,1.0
50335,False,0,0,1.0
18987,False,0,0,1.0
18449,False,0,0,1.0
25482,False,0,0,1.0
27358,False,0,0,1.0
18969,False,0,0,1.0
10120,False,0,0,1.0
18533,False,0,0,1.0
25836,False,0,0,1.0
4644,False,0,0,1.0
16426,False,0,0,1.0
16451,False,0,0,1.0
50238,False,0,0,1.0
6093,False,0,0,1.0
30890,False,0,0,1.0
51427,False,0,0,1.0
30904,False,0,0,1.0
36058,False,0,0,1.0
26530,False,0,0,1.0
26547,False,0,0,1.0
